iteration,x1,x2
2977,-1.84112,-0.277264
2978,-1.84111,-0.277148
2979,-1.8411,-0.277033
2980,-1.8411,-0.276917
2981,-1.84109,-0.276801
2982,-1.84108,-0.276685
2983,-1.84107,-0.276569
2984,-1.84107,-0.276453
2985,-1.84106,-0.276337
2986,-1.84105,-0.276221
2987,-1.84104,-0.276105
2988,-1.84104,-0.275989
2989,-1.84103,-0.275873
2990,-1.84102,-0.275758
2991,-1.84101,-0.275642
2992,-1.84101,-0.275526
2993,-1.841,-0.27541
2994,-1.84099,-0.275294
2995,-1.84098,-0.275179
2996,-1.84098,-0.275063
2997,-1.84097,-0.274947
2998,-1.84096,-0.274831
2999,-1.84095,-0.274716
3000,-1.84095,-0.2746
3001,-1.84094,-0.274484
3002,-1.84093,-0.274368
3003,-1.84092,-0.274253
3004,-1.84091,-0.274137
3005,-1.84091,-0.274021
3006,-1.8409,-0.273906
3007,-1.84089,-0.27379
3008,-1.84088,-0.273675
3009,-1.84088,-0.273559
3010,-1.84087,-0.273443
3011,-1.84086,-0.273328
3012,-1.84085,-0.273212
3013,-1.84085,-0.273097
3014,-1.84084,-0.272981
3015,-1.84083,-0.272865
3016,-1.84082,-0.27275
3017,-1.84082,-0.272634
3018,-1.84081,-0.272519
3019,-1.8408,-0.272403
3020,-1.84079,-0.272288
3021,-1.84079,-0.272172
3022,-1.84078,-0.272057
3023,-1.84077,-0.271941
3024,-1.84076,-0.271826
3025,-1.84076,-0.271711
3026,-1.84075,-0.271595
3027,-1.84074,-0.27148
3028,-1.84073,-0.271364
3029,-1.84073,-0.271249
3030,-1.84072,-0.271134
3031,-1.84071,-0.271018
3032,-1.8407,-0.270903
3033,-1.84069,-0.270788
3034,-1.84069,-0.270672
3035,-1.84068,-0.270557
3036,-1.84067,-0.270442
3037,-1.84066,-0.270326
3038,-1.84066,-0.270211
3039,-1.84065,-0.270096
3040,-1.84064,-0.269981
3041,-1.84063,-0.269865
3042,-1.84063,-0.26975
3043,-1.84062,-0.269635
3044,-1.84061,-0.26952
3045,-1.8406,-0.269404
3046,-1.8406,-0.269289
3047,-1.84059,-0.269174
3048,-1.84058,-0.269059
3049,-1.84057,-0.268944
3050,-1.84057,-0.268829
3051,-1.84056,-0.268714
3052,-1.84055,-0.268598
3053,-1.84054,-0.268483
3054,-1.84054,-0.268368
3055,-1.84053,-0.268253
3056,-1.84052,-0.268138
3057,-1.84051,-0.268023
3058,-1.84051,-0.267908
3059,-1.8405,-0.267793
3060,-1.84049,-0.267678
3061,-1.84048,-0.267563
3062,-1.84048,-0.267448
3063,-1.84047,-0.267333
3064,-1.84046,-0.267218
3065,-1.84045,-0.267103
3066,-1.84045,-0.266988
3067,-1.84044,-0.266873
3068,-1.84043,-0.266758
3069,-1.84042,-0.266643
3070,-1.84041,-0.266528
3071,-1.84041,-0.266413
3072,-1.8404,-0.266299
3073,-1.84039,-0.266184
3074,-1.84038,-0.266069
3075,-1.84038,-0.265954
3076,-1.84037,-0.265839
3077,-1.84036,-0.265724
3078,-1.84035,-0.265609
3079,-1.84035,-0.265495
3080,-1.84034,-0.26538
3081,-1.84033,-0.265265
3082,-1.84032,-0.26515
3083,-1.84032,-0.265036
3084,-1.84031,-0.264921
3085,-1.8403,-0.264806
3086,-1.84029,-0.264691
3087,-1.84029,-0.264577
3088,-1.84028,-0.264462
3089,-1.84027,-0.264347
3090,-1.84026,-0.264233
3091,-1.84026,-0.264118
3092,-1.84025,-0.264003
3093,-1.84024,-0.263889
3094,-1.84023,-0.263774
3095,-1.84023,-0.263659
3096,-1.84022,-0.263545
3097,-1.84021,-0.26343
3098,-1.8402,-0.263316
3099,-1.8402,-0.263201
3100,-1.84019,-0.263086
3101,-1.84018,-0.262972
3102,-1.84017,-0.262857
3103,-1.84017,-0.262743
3104,-1.84016,-0.262628
3105,-1.84015,-0.262514
3106,-1.84014,-0.262399
3107,-1.84014,-0.262285
3108,-1.84013,-0.26217
3109,-1.84012,-0.262056
3110,-1.84011,-0.261942
3111,-1.84011,-0.261827
3112,-1.8401,-0.261713
3113,-1.84009,-0.261598
3114,-1.84008,-0.261484
3115,-1.84008,-0.261369
3116,-1.84007,-0.261255
3117,-1.84006,-0.261141
3118,-1.84005,-0.261026
3119,-1.84005,-0.260912
3120,-1.84004,-0.260798
3121,-1.84003,-0.260683
3122,-1.84002,-0.260569
3123,-1.84002,-0.260455
3124,-1.84001,-0.260341
3125,-1.84,-0.260226
3126,-1.83999,-0.260112
3127,-1.83998,-0.259998
3128,-1.83998,-0.259884
3129,-1.83997,-0.259769
3130,-1.83996,-0.259655
3131,-1.83995,-0.259541
3132,-1.83995,-0.259427
3133,-1.83994,-0.259313
3134,-1.83993,-0.259198
3135,-1.83992,-0.259084
3136,-1.83992,-0.25897
3137,-1.83991,-0.258856
3138,-1.8399,-0.258742
3139,-1.83989,-0.258628
3140,-1.83989,-0.258514
3141,-1.83988,-0.2584
3142,-1.83987,-0.258285
3143,-1.83986,-0.258171
3144,-1.83986,-0.258057
3145,-1.83985,-0.257943
3146,-1.83984,-0.257829
3147,-1.83983,-0.257715
3148,-1.83983,-0.257601
3149,-1.83982,-0.257487
3150,-1.83981,-0.257373
3151,-1.8398,-0.257259
3152,-1.8398,-0.257145
3153,-1.83979,-0.257031
3154,-1.83978,-0.256917
3155,-1.83977,-0.256804
3156,-1.83977,-0.25669
3157,-1.83976,-0.256576
3158,-1.83975,-0.256462
3159,-1.83974,-0.256348
3160,-1.83974,-0.256234
3161,-1.83973,-0.25612
3162,-1.83972,-0.256006
3163,-1.83971,-0.255893
3164,-1.83971,-0.255779
3165,-1.8397,-0.255665
3166,-1.83969,-0.255551
3167,-1.83968,-0.255437
3168,-1.83968,-0.255324
3169,-1.83967,-0.25521
3170,-1.83966,-0.255096
3171,-1.83965,-0.254982
3172,-1.83965,-0.254869
3173,-1.83964,-0.254755
3174,-1.83963,-0.254641
3175,-1.83962,-0.254527
3176,-1.83962,-0.254414
3177,-1.83961,-0.2543
3178,-1.8396,-0.254186
3179,-1.83959,-0.254073
3180,-1.83959,-0.253959
3181,-1.83958,-0.253846
3182,-1.83957,-0.253732
3183,-1.83956,-0.253618
3184,-1.83956,-0.253505
3185,-1.83955,-0.253391
3186,-1.83954,-0.253278
3187,-1.83953,-0.253164
3188,-1.83953,-0.253051
3189,-1.83952,-0.252937
3190,-1.83951,-0.252823
3191,-1.8395,-0.25271
3192,-1.8395,-0.252596
3193,-1.83949,-0.252483
3194,-1.83948,-0.252369
3195,-1.83947,-0.252256
3196,-1.83947,-0.252143
3197,-1.83946,-0.252029
3198,-1.83945,-0.251916
3199,-1.83944,-0.251802
3200,-1.83944,-0.251689
3201,-1.83943,-0.251575
3202,-1.83942,-0.251462
3203,-1.83941,-0.251349
3204,-1.83941,-0.251235
3205,-1.8394,-0.251122
3206,-1.83939,-0.251009
3207,-1.83938,-0.250895
3208,-1.83938,-0.250782
3209,-1.83937,-0.250669
3210,-1.83936,-0.250555
3211,-1.83935,-0.250442
3212,-1.83935,-0.250329
3213,-1.83934,-0.250216
3214,-1.83933,-0.250102
3215,-1.83932,-0.249989
3216,-1.83932,-0.249876
3217,-1.83931,-0.249763
3218,-1.8393,-0.24965
3219,-1.83929,-0.249536
3220,-1.83929,-0.249423
3221,-1.83928,-0.24931
3222,-1.83927,-0.249197
3223,-1.83926,-0.249084
3224,-1.83926,-0.248971
3225,-1.83925,-0.248857
3226,-1.83924,-0.248744
3227,-1.83923,-0.248631
3228,-1.83923,-0.248518
3229,-1.83922,-0.248405
3230,-1.83921,-0.248292
3231,-1.8392,-0.248179
3232,-1.8392,-0.248066
3233,-1.83919,-0.247953
3234,-1.83918,-0.24784
3235,-1.83917,-0.247727
3236,-1.83917,-0.247614
3237,-1.83916,-0.247501
3238,-1.83915,-0.247388
3239,-1.83915,-0.247275
3240,-1.83914,-0.247162
3241,-1.83913,-0.247049
3242,-1.83912,-0.246936
3243,-1.83912,-0.246823
3244,-1.83911,-0.24671
3245,-1.8391,-0.246597
3246,-1.83909,-0.246485
3247,-1.83909,-0.246372
3248,-1.83908,-0.246259
3249,-1.83907,-0.246146
3250,-1.83906,-0.246033
3251,-1.83906,-0.24592
3252,-1.83905,-0.245807
3253,-1.83904,-0.245695
3254,-1.83903,-0.245582
3255,-1.83903,-0.245469
3256,-1.83902,-0.245356
3257,-1.83901,-0.245244
3258,-1.839,-0.245131
3259,-1.839,-0.245018
3260,-1.83899,-0.244905
3261,-1.83898,-0.244793
3262,-1.83897,-0.24468
3263,-1.83897,-0.244567
3264,-1.83896,-0.244455
3265,-1.83895,-0.244342
3266,-1.83894,-0.244229
3267,-1.83894,-0.244117
3268,-1.83893,-0.244004
3269,-1.83892,-0.243891
3270,-1.83891,-0.243779
3271,-1.83891,-0.243666
3272,-1.8389,-0.243554
3273,-1.83889,-0.243441
3274,-1.83888,-0.243328
3275,-1.83888,-0.243216
3276,-1.83887,-0.243103
3277,-1.83886,-0.242991
3278,-1.83885,-0.242878
3279,-1.83885,-0.242766
3280,-1.83884,-0.242653
3281,-1.83883,-0.242541
3282,-1.83882,-0.242428
3283,-1.83882,-0.242316
3284,-1.83881,-0.242204
3285,-1.8388,-0.242091
3286,-1.83879,-0.241979
3287,-1.83879,-0.241866
3288,-1.83878,-0.241754
3289,-1.83877,-0.241641
3290,-1.83876,-0.241529
3291,-1.83876,-0.241417
3292,-1.83875,-0.241304
3293,-1.83874,-0.241192
3294,-1.83873,-0.24108
3295,-1.83873,-0.240967
3296,-1.83872,-0.240855
3297,-1.83871,-0.240743
3298,-1.83871,-0.24063
3299,-1.8387,-0.240518
3300,-1.83869,-0.240406
3301,-1.83868,-0.240294
3302,-1.83868,-0.240181
3303,-1.83867,-0.240069
3304,-1.83866,-0.239957
3305,-1.83865,-0.239845
3306,-1.83865,-0.239733
3307,-1.83864,-0.23962
3308,-1.83863,-0.239508
3309,-1.83862,-0.239396
3310,-1.83862,-0.239284
3311,-1.83861,-0.239172
3312,-1.8386,-0.23906
3313,-1.83859,-0.238947
3314,-1.83859,-0.238835
3315,-1.83858,-0.238723
3316,-1.83857,-0.238611
3317,-1.83856,-0.238499
3318,-1.83856,-0.238387
3319,-1.83855,-0.238275
3320,-1.83854,-0.238163
3321,-1.83853,-0.238051
3322,-1.83853,-0.237939
3323,-1.83852,-0.237827
3324,-1.83851,-0.237715
3325,-1.8385,-0.237603
3326,-1.8385,-0.237491
3327,-1.83849,-0.237379
3328,-1.83848,-0.237267
3329,-1.83847,-0.237155
3330,-1.83847,-0.237043
3331,-1.83846,-0.236931
3332,-1.83845,-0.236819
3333,-1.83844,-0.236707
3334,-1.83844,-0.236596
3335,-1.83843,-0.236484
3336,-1.83842,-0.236372
3337,-1.83842,-0.23626
3338,-1.83841,-0.236148
3339,-1.8384,-0.236036
3340,-1.83839,-0.235925
3341,-1.83839,-0.235813
3342,-1.83838,-0.235701
3343,-1.83837,-0.235589
3344,-1.83836,-0.235477
3345,-1.83836,-0.235366
3346,-1.83835,-0.235254
3347,-1.83834,-0.235142
3348,-1.83833,-0.23503
3349,-1.83833,-0.234919
3350,-1.83832,-0.234807
3351,-1.83831,-0.234695
3352,-1.8383,-0.234584
3353,-1.8383,-0.234472
3354,-1.83829,-0.23436
3355,-1.83828,-0.234249
3356,-1.83827,-0.234137
3357,-1.83827,-0.234025
3358,-1.83826,-0.233914
3359,-1.83825,-0.233802
3360,-1.83824,-0.233691
3361,-1.83824,-0.233579
3362,-1.83823,-0.233467
3363,-1.83822,-0.233356
3364,-1.83822,-0.233244
3365,-1.83821,-0.233133
3366,-1.8382,-0.233021
3367,-1.83819,-0.23291
3368,-1.83819,-0.232798
3369,-1.83818,-0.232687
3370,-1.83817,-0.232575
3371,-1.83816,-0.232464
3372,-1.83816,-0.232352
3373,-1.83815,-0.232241
3374,-1.83814,-0.23213
3375,-1.83813,-0.232018
3376,-1.83813,-0.231907
3377,-1.83812,-0.231795
3378,-1.83811,-0.231684
3379,-1.8381,-0.231573
3380,-1.8381,-0.231461
3381,-1.83809,-0.23135
3382,-1.83808,-0.231239
3383,-1.83807,-0.231127
3384,-1.83807,-0.231016
3385,-1.83806,-0.230905
3386,-1.83805,-0.230793
3387,-1.83804,-0.230682
3388,-1.83804,-0.230571
3389,-1.83803,-0.230459
3390,-1.83802,-0.230348
3391,-1.83802,-0.230237
3392,-1.83801,-0.230126
3393,-1.838,-0.230015
3394,-1.83799,-0.229903
3395,-1.83799,-0.229792
3396,-1.83798,-0.229681
3397,-1.83797,-0.22957
3398,-1.83796,-0.229459
3399,-1.83796,-0.229347
3400,-1.83795,-0.229236
3401,-1.83794,-0.229125
3402,-1.83793,-0.229014
3403,-1.83793,-0.228903
3404,-1.83792,-0.228792
3405,-1.83791,-0.228681
3406,-1.8379,-0.22857
3407,-1.8379,-0.228459
3408,-1.83789,-0.228348
3409,-1.83788,-0.228237
3410,-1.83787,-0.228126
3411,-1.83787,-0.228015
3412,-1.83786,-0.227904
3413,-1.83785,-0.227793
3414,-1.83785,-0.227682
3415,-1.83784,-0.227571
3416,-1.83783,-0.22746
3417,-1.83782,-0.227349
3418,-1.83782,-0.227238
3419,-1.83781,-0.227127
3420,-1.8378,-0.227016
3421,-1.83779,-0.226905
3422,-1.83779,-0.226794
3423,-1.83778,-0.226683
3424,-1.83777,-0.226572
3425,-1.83776,-0.226462
3426,-1.83776,-0.226351
3427,-1.83775,-0.22624
3428,-1.83774,-0.226129
3429,-1.83773,-0.226018
3430,-1.83773,-0.225907
3431,-1.83772,-0.225797
3432,-1.83771,-0.225686
3433,-1.83771,-0.225575
3434,-1.8377,-0.225464
3435,-1.83769,-0.225354
3436,-1.83768,-0.225243
3437,-1.83768,-0.225132
3438,-1.83767,-0.225021
3439,-1.83766,-0.224911
3440,-1.83765,-0.2248
3441,-1.83765,-0.224689
3442,-1.83764,-0.224579
3443,-1.83763,-0.224468
3444,-1.83762,-0.224357
3445,-1.83762,-0.224247
3446,-1.83761,-0.224136
3447,-1.8376,-0.224026
3448,-1.83759,-0.223915
3449,-1.83759,-0.223804
3450,-1.83758,-0.223694
3451,-1.83757,-0.223583
3452,-1.83757,-0.223473
3453,-1.83756,-0.223362
3454,-1.83755,-0.223252
3455,-1.83754,-0.223141
3456,-1.83754,-0.223031
3457,-1.83753,-0.22292
3458,-1.83752,-0.22281
3459,-1.83751,-0.222699
3460,-1.83751,-0.222589
3461,-1.8375,-0.222478
3462,-1.83749,-0.222368
3463,-1.83748,-0.222257
3464,-1.83748,-0.222147
3465,-1.83747,-0.222036
3466,-1.83746,-0.221926
3467,-1.83745,-0.221816
3468,-1.83745,-0.221705
3469,-1.83744,-0.221595
3470,-1.83743,-0.221485
3471,-1.83743,-0.221374
3472,-1.83742,-0.221264
3473,-1.83741,-0.221154
3474,-1.8374,-0.221043
3475,-1.8374,-0.220933
3476,-1.83739,-0.220823
3477,-1.83738,-0.220712
3478,-1.83737,-0.220602
3479,-1.83737,-0.220492
3480,-1.83736,-0.220382
3481,-1.83735,-0.220271
3482,-1.83734,-0.220161
3483,-1.83734,-0.220051
3484,-1.83733,-0.219941
3485,-1.83732,-0.219831
3486,-1.83732,-0.21972
3487,-1.83731,-0.21961
3488,-1.8373,-0.2195
3489,-1.83729,-0.21939
3490,-1.83729,-0.21928
3491,-1.83728,-0.21917
3492,-1.83727,-0.21906
3493,-1.83726,-0.21895
3494,-1.83726,-0.218839
3495,-1.83725,-0.218729
3496,-1.83724,-0.218619
3497,-1.83723,-0.218509
3498,-1.83723,-0.218399
3499,-1.83722,-0.218289
3500,-1.83721,-0.218179
3501,-1.8372,-0.218069
3502,-1.8372,-0.217959
3503,-1.83719,-0.217849
3504,-1.83718,-0.217739
3505,-1.83718,-0.217629
3506,-1.83717,-0.217519
3507,-1.83716,-0.217409
3508,-1.83715,-0.217299
3509,-1.83715,-0.217189
3510,-1.83714,-0.21708
3511,-1.83713,-0.21697
3512,-1.83712,-0.21686
3513,-1.83712,-0.21675
3514,-1.83711,-0.21664
3515,-1.8371,-0.21653
3516,-1.83709,-0.21642
3517,-1.83709,-0.216311
3518,-1.83708,-0.216201
3519,-1.83707,-0.216091
3520,-1.83707,-0.215981
3521,-1.83706,-0.215871
3522,-1.83705,-0.215762
3523,-1.83704,-0.215652
3524,-1.83704,-0.215542
3525,-1.83703,-0.215432
3526,-1.83702,-0.215323
3527,-1.83701,-0.215213
3528,-1.83701,-0.215103
3529,-1.837,-0.214993
3530,-1.83699,-0.214884
3531,-1.83698,-0.214774
3532,-1.83698,-0.214664
3533,-1.83697,-0.214555
3534,-1.83696,-0.214445
3535,-1.83696,-0.214335
3536,-1.83695,-0.214226
3537,-1.83694,-0.214116
3538,-1.83693,-0.214007
3539,-1.83693,-0.213897
3540,-1.83692,-0.213787
3541,-1.83691,-0.213678
3542,-1.8369,-0.213568
3543,-1.8369,-0.213459
3544,-1.83689,-0.213349
3545,-1.83688,-0.21324
3546,-1.83688,-0.21313
3547,-1.83687,-0.213021
3548,-1.83686,-0.212911
3549,-1.83685,-0.212802
3550,-1.83685,-0.212692
3551,-1.83684,-0.212583
3552,-1.83683,-0.212473
3553,-1.83682,-0.212364
3554,-1.83682,-0.212255
3555,-1.83681,-0.212145
3556,-1.8368,-0.212036
3557,-1.83679,-0.211926
3558,-1.83679,-0.211817
3559,-1.83678,-0.211708
3560,-1.83677,-0.211598
3561,-1.83677,-0.211489
3562,-1.83676,-0.21138
3563,-1.83675,-0.21127
3564,-1.83674,-0.211161
3565,-1.83674,-0.211052
3566,-1.83673,-0.210942
3567,-1.83672,-0.210833
3568,-1.83671,-0.210724
3569,-1.83671,-0.210615
3570,-1.8367,-0.210505
3571,-1.83669,-0.210396
3572,-1.83669,-0.210287
3573,-1.83668,-0.210178
3574,-1.83667,-0.210068
3575,-1.83666,-0.209959
3576,-1.83666,-0.20985
3577,-1.83665,-0.209741
3578,-1.83664,-0.209632
3579,-1.83663,-0.209523
3580,-1.83663,-0.209413
3581,-1.83662,-0.209304
3582,-1.83661,-0.209195
3583,-1.8366,-0.209086
3584,-1.8366,-0.208977
3585,-1.83659,-0.208868
3586,-1.83658,-0.208759
3587,-1.83658,-0.20865
3588,-1.83657,-0.208541
3589,-1.83656,-0.208432
3590,-1.83655,-0.208323
3591,-1.83655,-0.208214
3592,-1.83654,-0.208105
3593,-1.83653,-0.207996
3594,-1.83652,-0.207887
3595,-1.83652,-0.207778
3596,-1.83651,-0.207669
3597,-1.8365,-0.20756
3598,-1.8365,-0.207451
3599,-1.83649,-0.207342
3600,-1.83648,-0.207233
3601,-1.83647,-0.207124
3602,-1.83647,-0.207015
3603,-1.83646,-0.206906
3604,-1.83645,-0.206798
3605,-1.83644,-0.206689
3606,-1.83644,-0.20658
3607,-1.83643,-0.206471
3608,-1.83642,-0.206362
3609,-1.83642,-0.206253
3610,-1.83641,-0.206145
3611,-1.8364,-0.206036
3612,-1.83639,-0.205927
3613,-1.83639,-0.205818
3614,-1.83638,-0.205709
3615,-1.83637,-0.205601
3616,-1.83636,-0.205492
3617,-1.83636,-0.205383
3618,-1.83635,-0.205275
3619,-1.83634,-0.205166
3620,-1.83634,-0.205057
3621,-1.83633,-0.204948
3622,-1.83632,-0.20484
3623,-1.83631,-0.204731
3624,-1.83631,-0.204622
3625,-1.8363,-0.204514
3626,-1.83629,-0.204405
3627,-1.83628,-0.204297
3628,-1.83628,-0.204188
3629,-1.83627,-0.204079
3630,-1.83626,-0.203971
3631,-1.83625,-0.203862
3632,-1.83625,-0.203754
3633,-1.83624,-0.203645
3634,-1.83623,-0.203537
3635,-1.83623,-0.203428
3636,-1.83622,-0.20332
3637,-1.83621,-0.203211
3638,-1.8362,-0.203103
3639,-1.8362,-0.202994
3640,-1.83619,-0.202886
3641,-1.83618,-0.202777
3642,-1.83617,-0.202669
3643,-1.83617,-0.20256
3644,-1.83616,-0.202452
3645,-1.83615,-0.202343
3646,-1.83615,-0.202235
3647,-1.83614,-0.202127
3648,-1.83613,-0.202018
3649,-1.83612,-0.20191
3650,-1.83612,-0.201801
3651,-1.83611,-0.201693
3652,-1.8361,-0.201585
3653,-1.8361,-0.201476
3654,-1.83609,-0.201368
3655,-1.83608,-0.20126
3656,-1.83607,-0.201151
3657,-1.83607,-0.201043
3658,-1.83606,-0.200935
3659,-1.83605,-0.200827
3660,-1.83604,-0.200718
3661,-1.83604,-0.20061
3662,-1.83603,-0.200502
3663,-1.83602,-0.200394
3664,-1.83602,-0.200285
3665,-1.83601,-0.200177
3666,-1.836,-0.200069
3667,-1.83599,-0.199961
3668,-1.83599,-0.199853
3669,-1.83598,-0.199745
3670,-1.83597,-0.199636
3671,-1.83596,-0.199528
3672,-1.83596,-0.19942
3673,-1.83595,-0.199312
3674,-1.83594,-0.199204
3675,-1.83594,-0.199096
3676,-1.83593,-0.198988
3677,-1.83592,-0.19888
3678,-1.83591,-0.198772
3679,-1.83591,-0.198664
3680,-1.8359,-0.198556
3681,-1.83589,-0.198448
3682,-1.83588,-0.19834
3683,-1.83588,-0.198232
3684,-1.83587,-0.198124
3685,-1.83586,-0.198016
3686,-1.83586,-0.197908
3687,-1.83585,-0.1978
3688,-1.83584,-0.197692
3689,-1.83583,-0.197584
3690,-1.83583,-0.197476
3691,-1.83582,-0.197368
3692,-1.83581,-0.19726
3693,-1.8358,-0.197152
3694,-1.8358,-0.197044
3695,-1.83579,-0.196936
3696,-1.83578,-0.196828
3697,-1.83578,-0.196721
3698,-1.83577,-0.196613
3699,-1.83576,-0.196505
3700,-1.83575,-0.196397
3701,-1.83575,-0.196289
3702,-1.83574,-0.196182
3703,-1.83573,-0.196074
3704,-1.83573,-0.195966
3705,-1.83572,-0.195858
3706,-1.83571,-0.19575
3707,-1.8357,-0.195643
3708,-1.8357,-0.195535
3709,-1.83569,-0.195427
3710,-1.83568,-0.19532
3711,-1.83567,-0.195212
3712,-1.83567,-0.195104
3713,-1.83566,-0.194997
3714,-1.83565,-0.194889
3715,-1.83565,-0.194781
3716,-1.83564,-0.194674
3717,-1.83563,-0.194566
3718,-1.83562,-0.194458
3719,-1.83562,-0.194351
3720,-1.83561,-0.194243
3721,-1.8356,-0.194135
3722,-1.8356,-0.194028
3723,-1.83559,-0.19392
3724,-1.83558,-0.193813
3725,-1.83557,-0.193705
3726,-1.83557,-0.193598
3727,-1.83556,-0.19349
3728,-1.83555,-0.193383
3729,-1.83554,-0.193275
3730,-1.83554,-0.193168
3731,-1.83553,-0.19306
3732,-1.83552,-0.192953
3733,-1.83552,-0.192845
3734,-1.83551,-0.192738
3735,-1.8355,-0.19263
3736,-1.83549,-0.192523
3737,-1.83549,-0.192416
3738,-1.83548,-0.192308
3739,-1.83547,-0.192201
3740,-1.83547,-0.192093
3741,-1.83546,-0.191986
3742,-1.83545,-0.191879
3743,-1.83544,-0.191771
3744,-1.83544,-0.191664
3745,-1.83543,-0.191557
3746,-1.83542,-0.191449
3747,-1.83541,-0.191342
3748,-1.83541,-0.191235
3749,-1.8354,-0.191127
3750,-1.83539,-0.19102
3751,-1.83539,-0.190913
3752,-1.83538,-0.190806
3753,-1.83537,-0.190698
3754,-1.83536,-0.190591
3755,-1.83536,-0.190484
3756,-1.83535,-0.190377
3757,-1.83534,-0.190269
3758,-1.83534,-0.190162
3759,-1.83533,-0.190055
3760,-1.83532,-0.189948
3761,-1.83531,-0.189841
3762,-1.83531,-0.189734
3763,-1.8353,-0.189627
3764,-1.83529,-0.189519
3765,-1.83528,-0.189412
3766,-1.83528,-0.189305
3767,-1.83527,-0.189198
3768,-1.83526,-0.189091
3769,-1.83526,-0.188984
3770,-1.83525,-0.188877
3771,-1.83524,-0.18877
3772,-1.83523,-0.188663
3773,-1.83523,-0.188556
3774,-1.83522,-0.188449
3775,-1.83521,-0.188342
3776,-1.83521,-0.188235
3777,-1.8352,-0.188128
3778,-1.83519,-0.188021
3779,-1.83518,-0.187914
3780,-1.83518,-0.187807
3781,-1.83517,-0.1877
3782,-1.83516,-0.187593
3783,-1.83515,-0.187486
3784,-1.83515,-0.187379
3785,-1.83514,-0.187272
3786,-1.83513,-0.187165
3787,-1.83513,-0.187059
3788,-1.83512,-0.186952
3789,-1.83511,-0.186845
3790,-1.8351,-0.186738
3791,-1.8351,-0.186631
3792,-1.83509,-0.186524
3793,-1.83508,-0.186418
3794,-1.83508,-0.186311
3795,-1.83507,-0.186204
3796,-1.83506,-0.186097
3797,-1.83505,-0.18599
3798,-1.83505,-0.185884
3799,-1.83504,-0.185777
3800,-1.83503,-0.18567
3801,-1.83503,-0.185563
3802,-1.83502,-0.185457
3803,-1.83501,-0.18535
3804,-1.835,-0.185243
3805,-1.835,-0.185137
3806,-1.83499,-0.18503
3807,-1.83498,-0.184923
3808,-1.83498,-0.184817
3809,-1.83497,-0.18471
3810,-1.83496,-0.184603
3811,-1.83495,-0.184497
3812,-1.83495,-0.18439
3813,-1.83494,-0.184284
3814,-1.83493,-0.184177
3815,-1.83492,-0.18407
3816,-1.83492,-0.183964
3817,-1.83491,-0.183857
3818,-1.8349,-0.183751
3819,-1.8349,-0.183644
3820,-1.83489,-0.183538
3821,-1.83488,-0.183431
3822,-1.83487,-0.183325
3823,-1.83487,-0.183218
3824,-1.83486,-0.183112
3825,-1.83485,-0.183005
3826,-1.83485,-0.182899
3827,-1.83484,-0.182792
3828,-1.83483,-0.182686
3829,-1.83482,-0.18258
3830,-1.83482,-0.182473
3831,-1.83481,-0.182367
3832,-1.8348,-0.18226
3833,-1.8348,-0.182154
3834,-1.83479,-0.182048
3835,-1.83478,-0.181941
3836,-1.83477,-0.181835
3837,-1.83477,-0.181729
3838,-1.83476,-0.181622
3839,-1.83475,-0.181516
3840,-1.83475,-0.18141
3841,-1.83474,-0.181303
3842,-1.83473,-0.181197
3843,-1.83472,-0.181091
3844,-1.83472,-0.180985
3845,-1.83471,-0.180878
3846,-1.8347,-0.180772
3847,-1.8347,-0.180666
3848,-1.83469,-0.18056
3849,-1.83468,-0.180453
3850,-1.83467,-0.180347
3851,-1.83467,-0.180241
3852,-1.83466,-0.180135
3853,-1.83465,-0.180029
3854,-1.83465,-0.179923
3855,-1.83464,-0.179816
3856,-1.83463,-0.17971
3857,-1.83462,-0.179604
3858,-1.83462,-0.179498
3859,-1.83461,-0.179392
3860,-1.8346,-0.179286
3861,-1.83459,-0.17918
3862,-1.83459,-0.179074
3863,-1.83458,-0.178968
3864,-1.83457,-0.178862
3865,-1.83457,-0.178756
3866,-1.83456,-0.178649
3867,-1.83455,-0.178543
3868,-1.83454,-0.178437
3869,-1.83454,-0.178331
3870,-1.83453,-0.178226
3871,-1.83452,-0.17812
3872,-1.83452,-0.178014
3873,-1.83451,-0.177908
3874,-1.8345,-0.177802
3875,-1.83449,-0.177696
3876,-1.83449,-0.17759
3877,-1.83448,-0.177484
3878,-1.83447,-0.177378
3879,-1.83447,-0.177272
3880,-1.83446,-0.177166
3881,-1.83445,-0.17706
3882,-1.83444,-0.176955
3883,-1.83444,-0.176849
3884,-1.83443,-0.176743
3885,-1.83442,-0.176637
3886,-1.83442,-0.176531
3887,-1.83441,-0.176425
3888,-1.8344,-0.17632
3889,-1.83439,-0.176214
3890,-1.83439,-0.176108
3891,-1.83438,-0.176002
3892,-1.83437,-0.175897
3893,-1.83437,-0.175791
3894,-1.83436,-0.175685
3895,-1.83435,-0.175579
3896,-1.83434,-0.175474
3897,-1.83434,-0.175368
3898,-1.83433,-0.175262
3899,-1.83432,-0.175157
3900,-1.83432,-0.175051
3901,-1.83431,-0.174945
3902,-1.8343,-0.17484
3903,-1.83429,-0.174734
3904,-1.83429,-0.174628
3905,-1.83428,-0.174523
3906,-1.83427,-0.174417
3907,-1.83427,-0.174312
3908,-1.83426,-0.174206
3909,-1.83425,-0.174101
